Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
55585298,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
55585303,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
55585308,18FF3117,true,Rx,0,8,00,00,00,00,00,00,96,80,
55585916,18FF3821,true,Rx,0,8,FF,FF,FF,FF,F3,05,FF,FC,
55586536,18FFC017,true,Rx,0,8,00,FD,FF,FF,FF,FF,FF,FF,
55587095,18FF3921,true,Rx,0,8,4C,5E,9E,66,4E,20,20,20,
55587648,18FF3A21,true,Rx,0,8,16,7C,09,00,38,15,00,00,
55587989,18FF3B21,true,Rx,0,8,05,00,B1,B1,4B,00,00,FF,
55588868,18FF3C21,true,Rx,0,8,FF,FF,38,07,00,C0,01,00,
55589214,18FF3D21,true,Rx,0,8,05,00,3D,E0,FF,FF,FF,FF,
55589873,18FFAA21,true,Rx,0,8,E4,67,00,00,00,00,00,00,
55590913,18FFAB21,true,Rx,0,8,E4,00,00,00,00,00,00,01,
55590933,18FFAC21,true,Rx,0,8,E4,00,00,00,00,00,00,00,
55592298,0CF00400,true,Rx,0,8,51,86,86,F0,2C,FF,F0,FF,
55598410,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
55601026,0CF00400,true,Rx,0,8,51,86,86,F4,2C,FF,F0,FF,
55602644,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
55606070,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
55606089,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
55606095,18FF3117,true,Rx,0,8,00,00,00,00,00,00,96,80,
55611000,0CF00400,true,Rx,0,8,51,86,86,EC,2C,FF,F0,FF,
55616971,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
55621993,0CF00400,true,Rx,0,8,31,86,86,EC,2C,FF,F0,FF,
55622583,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
55623157,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
55626957,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
55626963,18FF3117,true,Rx,0,8,00,00,00,00,00,00,91,80,
55630729,0CF00400,true,Rx,0,8,31,86,86,E4,2C,FF,F0,FF,
55632416,18FF3B21,true,Rx,0,8,05,00,B1,B1,4B,00,00,FF,
55633030,18FFAA21,true,Rx,0,8,E4,67,00,00,00,00,00,00,
55633658,18FFAB21,true,Rx,0,8,E4,00,00,00,00,00,00,01,
55634255,18FFAC21,true,Rx,0,8,E4,00,00,00,00,00,00,00,
55637051,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
55642294,0CF00400,true,Rx,0,8,31,86,86,E0,2C,FF,F0,FF,
55642662,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
55643281,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
55646319,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
55646324,18FF3117,true,Rx,0,8,00,00,00,00,00,00,96,80,
55650925,0CF00400,true,Rx,0,8,31,86,86,EC,2C,FF,F0,FF,
55657049,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
55661036,0CF00400,true,Rx,0,8,31,86,86,D4,2C,FF,F0,FF,
55662658,18FF3521,true,Rx,0,8,00,11,00,01,00,00,03,FA,
55662968,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
56989746,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
56989751,18FF3117,true,Rx,0,8,00,00,00,00,00,00,96,80,
56989756,0CF00400,true,Rx,0,8,21,86,86,D0,2C,FF,F0,FF,
56989762,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
56989767,0CF00400,true,Rx,0,8,21,86,86,D8,2C,FF,F0,FF,
56989772,18FDA521,true,Rx,0,4,FF,FF,FF,FF,00,00,00,00,
56989777,18FF3321,true,Rx,0,8,8D,17,88,13,00,2D,00,00,
56989783,18FF3521,true,Rx,0,8,00,11,00,01,00,00,03,FA,
56989788,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
56989793,18FF3621,true,Rx,0,8,00,04,00,10,00,00,00,00,
56989798,18FF3117,true,Rx,0,8,10,00,00,00,00,00,91,80,
56989804,18FF3821,true,Rx,0,8,FF,FF,FF,FF,F3,05,FF,FC,
56989809,18FFC017,true,Rx,0,8,00,FD,FF,FF,FF,FF,FF,FF,
56989814,18FF3921,true,Rx,0,8,4C,5E,9E,66,4E,20,20,20,
56989820,18FF3A21,true,Rx,0,8,16,7C,09,00,38,15,00,00,
56989825,18FF3B21,true,Rx,0,8,05,00,B1,B1,4B,00,00,FF,
56989830,18FF3C21,true,Rx,0,8,FF,FF,38,07,00,C0,01,00,
56989836,18FF3D21,true,Rx,0,8,05,00,3E,E0,FF,FF,FF,FF,
56989841,18FF4090,true,Rx,0,8,00,00,00,00,00,00,00,00,
56989846,18FF4190,true,Rx,0,8,00,00,00,00,00,00,00,00,
56989851,18FFAA21,true,Rx,0,8,E4,67,00,00,00,00,00,00,
56989857,18FFAB21,true,Rx,0,8,E4,00,00,00,00,00,00,01,
56989862,0CF00400,true,Rx,0,8,21,86,86,D0,2C,FF,F0,FF,
56989867,18FFAC21,true,Rx,0,8,E4,00,00,00,00,00,00,00,
56989873,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
56989878,0CF00400,true,Rx,0,8,21,86,86,CC,2C,FF,F0,FF,
56989883,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
56989889,18FF3621,true,Rx,0,8,00,04,00,10,00,00,00,00,
56989894,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
56989899,18FF3117,true,Rx,0,8,10,00,00,00,00,00,96,80,
56989904,0CF00400,true,Rx,0,8,21,86,86,C0,2C,FF,F0,FF,
56989910,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
56989915,0CF00400,true,Rx,0,8,11,86,86,B8,2C,FF,F0,FF,
56989920,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
56989926,18FF3621,true,Rx,0,8,00,04,00,10,00,00,00,00,
56989931,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
56989936,18FF3117,true,Rx,0,8,10,00,00,00,00,00,91,80,
56989942,18FF50FB,true,Rx,0,8,58,00,00,00,00,00,00,01,
56989947,0CF00400,true,Rx,0,8,11,86,86,C0,2C,FF,F0,FF,
56989952,18FF3B21,true,Rx,0,8,05,00,B1,B1,4B,00,00,FF,
56989958,18FFAA21,true,Rx,0,8,E4,67,00,00,00,00,00,00,
56989963,18FFAB21,true,Rx,0,8,E4,00,00,00,00,00,00,01,
56989968,18FFAC21,true,Rx,0,8,E4,00,00,00,00,00,00,00,
56989973,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
56989979,0CF00400,true,Rx,0,8,11,86,86,BC,2C,FF,F0,FF,
56989984,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
56989989,18FF3621,true,Rx,0,8,00,04,00,10,00,00,00,00,
56989995,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
56990000,18FF3117,true,Rx,0,8,10,00,00,00,00,00,96,80,
56990005,0CF00400,true,Rx,0,8,11,86,86,A0,2C,FF,F0,FF,
56990011,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
56990016,0CF00400,true,Rx,0,8,11,86,86,A4,2C,FF,F0,FF,
56990021,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
56990026,18FF3621,true,Rx,0,8,00,04,00,10,00,00,00,00,
56990032,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
56990037,18FF3117,true,Rx,0,8,10,00,00,00,00,00,96,80,
56990042,0CF00400,true,Rx,0,8,11,86,86,A4,2C,FF,F0,FF,
56990048,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
56990053,0CF00400,true,Rx,0,8,11,86,86,94,2C,FF,F0,FF,
56990058,18FDA521,true,Rx,0,4,FF,FF,FF,FF,00,00,00,00,
56990063,18FF3321,true,Rx,0,8,8D,17,88,13,D0,2C,00,00,
56990069,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
56990074,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
56990079,18FF3621,true,Rx,0,8,00,04,00,10,00,00,00,00,
56995658,18FFAA21,true,Rx,0,8,E4,67,00,00,00,00,00,00,
56995679,18FFAB21,true,Rx,0,8,E4,00,00,00,00,00,00,01,
56995684,18FFAC21,true,Rx,0,8,E4,00,00,00,00,00,00,00,
56995689,1CDEEE17,true,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
56995695,0CF00400,true,Rx,0,8,31,84,84,14,28,FF,F0,FF,
56999720,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57001041,0CF00400,true,Rx,0,8,31,84,84,14,28,FF,F0,FF,
57002623,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57003176,18FF3621,true,Rx,0,8,00,04,00,40,00,00,00,00,
57003743,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57004543,18FF3117,true,Rx,0,8,15,00,00,00,00,00,91,80,
57010842,0CF00400,true,Rx,0,8,31,84,84,10,28,FF,F0,FF,
57017215,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57022211,0CF00400,true,Rx,0,8,31,83,84,FC,27,FF,F0,FF,
57022765,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57023311,18FF3621,true,Rx,0,8,00,04,00,40,00,00,00,00,
57023910,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57024554,18FF3117,true,Rx,0,8,11,00,00,00,00,00,96,80,
57031137,0CF00400,true,Rx,0,8,31,83,84,F4,27,FF,F0,FF,
57032462,18FF3B21,true,Rx,0,8,05,00,B1,B1,4B,00,00,FF,
57033011,18FFAA21,true,Rx,0,8,E4,67,00,00,00,00,00,00,
57033565,18FFAB21,true,Rx,0,8,E4,00,00,00,00,00,00,01,
57034121,18FFAC21,true,Rx,0,8,E4,00,00,00,00,00,00,00,
57037173,18FCBD00,true,Rx,0,8,1A,0B,00,00,00,00,00,00,
57037823,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57038669,18FD7C00,true,Rx,0,8,FF,80,F3,FC,C3,CF,03,FC,
57042024,0CF00400,true,Rx,0,8,31,83,84,E8,27,FF,F0,FF,
57042578,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57043132,18FF3621,true,Rx,0,8,00,04,00,40,00,00,00,00,
57043691,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57044488,18FF3117,true,Rx,0,8,11,00,00,00,00,00,96,80,
57050943,0CF00400,true,Rx,0,8,31,83,84,DC,27,FF,F0,FF,
57052511,18FF0C00,true,Rx,0,8,00,00,0C,FF,FF,FF,FF,00,
57053829,18ECFFEE,true,Rx,0,8,20,14,00,03,FF,6B,FE,00,
57057244,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57060951,0CF00400,true,Rx,0,8,31,83,84,DC,27,FF,F0,FF,
57062506,18FF3521,true,Rx,0,8,00,11,00,01,00,00,02,FA,
57063160,18FF3621,true,Rx,0,8,00,04,00,40,00,00,00,00,
57063714,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57064514,18FF3117,true,Rx,0,8,11,00,00,00,00,00,96,80,
57072235,0CF00400,true,Rx,0,8,71,83,83,D8,27,FF,F0,FF,
57077531,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57080832,0CF00400,true,Rx,0,8,71,83,83,C4,27,FF,F0,FF,
57082392,18FDA521,true,Rx,0,4,FF,FF,FF,FF,00,00,00,00,
57083062,18FF3321,true,Rx,0,8,8D,17,88,13,38,28,00,00,
57083649,18FF3521,true,Rx,0,8,00,11,00,01,00,00,02,FA,
57084196,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57084751,18FF3117,true,Rx,0,8,11,00,00,00,00,00,96,80,
57085296,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
57085864,18FFC017,true,Rx,0,8,00,FD,FF,FF,FF,FF,FF,FF,
57086415,18FF3821,true,Rx,0,8,FF,FF,FF,FF,F3,05,FF,FC,
57086960,18FF3921,true,Rx,0,8,4D,5E,9E,66,4E,20,20,20,
57087513,18FF3A21,true,Rx,0,8,16,7C,09,00,38,15,00,00,
57088068,18FF3B21,true,Rx,0,8,05,00,B1,B1,4B,00,00,FF,
57088618,18FF3C21,true,Rx,0,8,FF,FF,38,05,00,C0,01,00,
57089175,18FF3D21,true,Rx,0,8,05,00,3F,E0,FF,FF,FF,FF,
57089990,18FF4090,true,Rx,0,8,00,00,00,00,00,00,00,00,
57090540,18FF4190,true,Rx,0,8,00,00,00,00,00,00,00,00,
57091097,18FFAA21,true,Rx,0,8,E4,67,00,00,00,00,00,00,
57091649,18FFAB21,true,Rx,0,8,E4,00,00,00,00,00,00,01,
57092203,18FFAC21,true,Rx,0,8,E4,00,00,00,00,00,00,00,
57092797,0CF00400,true,Rx,0,8,71,83,83,BC,27,FF,F0,FF,
57098748,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57101016,0CF00400,true,Rx,0,8,71,83,83,B8,27,FF,F0,FF,
57102606,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57103160,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
57103710,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57104512,18FF3117,true,Rx,0,8,01,00,00,00,00,00,91,80,
57110944,0CF00400,true,Rx,0,8,71,83,83,AC,27,FF,F0,FF,
57117766,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57122040,0CF00400,true,Rx,0,8,11,82,83,A4,27,FF,F0,FF,
57122590,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57123407,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
57123974,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57124650,18FF3117,true,Rx,0,8,01,00,00,00,00,00,96,80,
57131069,0CF00400,true,Rx,0,8,11,82,83,90,27,FF,F0,FF,
57132437,18FF3B21,true,Rx,0,8,05,00,B1,B1,4B,00,00,FF,
57132989,18FFAA21,true,Rx,0,8,E4,67,00,00,00,00,00,00,
57133542,18FFAB21,true,Rx,0,8,E4,00,00,00,00,00,00,01,
57134096,18FFAC21,true,Rx,0,8,E4,00,00,00,00,00,00,00,
57137986,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57141990,0CF00400,true,Rx,0,8,11,82,83,84,27,FF,F0,FF,
57142811,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57143356,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
57143910,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57144709,18FF3117,true,Rx,0,8,01,00,00,00,00,00,91,80,
57151164,0CF00400,true,Rx,0,8,11,82,83,7C,27,FF,F0,FF,
57153765,18EBFFEE,true,Rx,0,8,01,3F,3F,3F,3F,3F,3F,3F,
57157599,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57161352,0CF00400,true,Rx,0,8,11,82,83,7C,27,FF,F0,FF,
57162419,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57162966,18FF50FB,true,Rx,0,8,58,00,00,00,00,00,00,01,
57163521,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
57164151,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57164816,18FF3117,true,Rx,0,8,01,00,00,00,00,00,96,80,
57172342,0CF00400,true,Rx,0,8,51,82,82,5C,27,FF,F0,FF,
57172905,18FF56FB,true,Rx,0,8,00,00,00,00,00,00,00,00,
57178203,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57180952,0CF00400,true,Rx,0,8,51,82,82,4C,27,FF,F0,FF,
57182263,18FDA521,true,Rx,0,4,FF,FF,FF,FF,00,00,00,00,
57182828,18FF3321,true,Rx,0,8,8D,17,88,13,D8,27,00,00,
57183385,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57184051,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57184717,18FF3117,true,Rx,0,8,01,00,00,00,00,00,96,80,
57185369,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
57185949,18FFC017,true,Rx,0,8,00,FD,FF,FF,FF,FF,FF,FF,
57186503,18FF3821,true,Rx,0,8,FF,FF,FF,FF,F3,05,FF,FC,
57187053,18FF3921,true,Rx,0,8,4D,5E,9E,66,4E,20,20,20,
57187606,18FF3A21,true,Rx,0,8,16,7C,09,00,38,15,00,00,
57188161,18FF3B21,true,Rx,0,8,05,00,B1,B1,4B,00,00,FF,
57188713,18FF3C21,true,Rx,0,8,FF,FF,38,05,00,C0,01,00,
57189258,18FF3D21,true,Rx,0,8,05,00,3F,E0,FF,FF,FF,FF,
57189826,18FFAA21,true,Rx,0,8,E4,67,00,00,00,00,00,00,
57190372,18FFAB21,true,Rx,0,8,E4,00,00,00,00,00,00,01,
57190929,18FFAC21,true,Rx,0,8,E4,00,00,00,00,00,00,00,
57192248,0CF00400,true,Rx,0,8,51,82,82,48,27,FF,F0,FF,
57198665,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57201133,0CF00400,true,Rx,0,8,51,82,82,40,27,FF,F0,FF,
57202458,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57203000,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
57203817,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57204634,18FF3117,true,Rx,0,8,01,00,00,00,00,00,91,80,
57210907,0CF00400,true,Rx,0,8,51,82,82,24,27,FF,F0,FF,
57218525,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57222066,0CF00400,true,Rx,0,8,21,82,82,14,27,FF,F0,FF,
57222616,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57223423,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
57223973,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57224522,18FF3117,true,Rx,0,8,01,00,00,00,00,00,91,80,
57231089,0CF00400,true,Rx,0,8,21,82,82,04,27,FF,F0,FF,
57232434,18FF3B21,true,Rx,0,8,05,00,B1,B1,4B,00,00,FF,
57232988,18FFAA21,true,Rx,0,8,E4,67,00,00,00,00,00,00,
57233540,18FFAB21,true,Rx,0,8,E4,00,00,00,00,00,00,01,
57234097,18FFAC21,true,Rx,0,8,E4,00,00,00,00,00,00,00,
57238321,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57242084,0CF00400,true,Rx,0,8,21,82,82,F4,26,FF,F0,FF,
57242638,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57243229,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
57243883,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57244596,18FF3117,true,Rx,0,8,11,00,00,00,00,00,91,80,
57251043,0CF00400,true,Rx,0,8,21,82,82,E4,26,FF,F0,FF,
57253911,18EBFFEE,true,Rx,0,8,02,3F,3F,3F,3F,3F,3F,3F,
57258719,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57260957,0CF00400,true,Rx,0,8,21,82,82,D4,26,FF,F0,FF,
57262524,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57263083,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
57263895,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57264707,18FF3117,true,Rx,0,8,11,00,00,00,00,00,91,80,
57272175,0CF00400,true,Rx,0,8,01,82,82,BC,26,FF,F0,FF,
57278341,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57280889,0CF00400,true,Rx,0,8,01,82,82,AC,26,FF,F0,FF,
57282458,18FDA521,true,Rx,0,4,FF,FF,FF,FF,00,00,00,00,
57283004,18FF3321,true,Rx,0,8,8D,17,88,13,5C,27,00,00,
57283593,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57284255,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57284623,18FF3117,true,Rx,0,8,14,00,00,00,00,00,91,80,
57285267,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
57285870,18FFC017,true,Rx,0,8,00,FD,FF,FF,FF,FF,FF,FF,
57286531,18FF3821,true,Rx,0,8,FF,FF,FF,FF,F3,05,FF,FC,
57286882,18FF3921,true,Rx,0,8,4D,5E,9E,66,4E,20,20,20,
57287540,18FF3A21,true,Rx,0,8,16,7C,09,00,38,15,00,00,
57288113,18FF3B21,true,Rx,0,8,05,00,B1,B1,4B,00,00,FF,
57288668,18FF3C21,true,Rx,0,8,FF,FF,38,04,00,C0,01,00,
57289213,18FF3D21,true,Rx,0,8,05,00,3F,E0,FF,FF,FF,FF,
57289776,18FF4090,true,Rx,0,8,00,00,00,00,00,00,00,00,
57290584,18FF4190,true,Rx,0,8,00,00,00,00,00,00,00,00,
57291141,18FFAA21,true,Rx,0,8,E4,67,00,00,00,00,00,00,
57291700,18FFAB21,true,Rx,0,8,E4,00,00,00,00,00,00,01,
57292246,0CF00400,true,Rx,0,8,01,82,82,94,26,FF,F0,FF,
57292811,18FFAC21,true,Rx,0,8,E4,00,00,00,00,00,00,00,
57299329,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57301077,0CF00400,true,Rx,0,8,01,82,82,80,26,FF,F0,FF,
57302407,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57303207,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
57303768,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57304573,18FF3117,true,Rx,0,8,14,00,00,00,00,00,91,80,
57310999,0CF00400,true,Rx,0,8,01,82,82,70,26,FF,F0,FF,
57318688,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57322175,0CF00400,true,Rx,0,8,01,82,82,60,26,FF,F0,FF,
57322733,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57323279,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
57323843,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57324720,18FF3117,true,Rx,0,8,14,00,00,00,00,00,96,80,
57330925,0CF00400,true,Rx,0,8,01,82,82,3C,26,FF,F0,FF,
57332505,18FF3B21,true,Rx,0,8,05,00,B1,B1,4B,00,00,FF,
57333055,18FFAA21,true,Rx,0,8,E4,67,00,00,00,00,00,00,
57333608,18FFAB21,true,Rx,0,8,E4,00,00,00,00,00,00,01,
57334161,18FEC1EE,true,Rx,0,8,C4,B1,BD,00,64,A8,01,00,
57334716,18FFAC21,true,Rx,0,8,E4,00,00,00,00,00,00,00,
57339397,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57342159,0CF00400,true,Rx,0,8,01,82,82,30,26,FF,F0,FF,
57342710,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57343256,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
57343818,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57344622,18FF3117,true,Rx,0,8,14,00,00,00,00,00,96,80,
57351141,0CF00400,true,Rx,0,8,01,82,82,28,26,FF,F0,FF,
57353736,18EBFFEE,true,Rx,0,8,03,3F,3F,3F,3F,2A,2A,FF,
57359367,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57361612,0CF00400,true,Rx,0,8,01,82,82,18,26,FF,F0,FF,
57362419,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57363219,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
57363787,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57364590,18FF3117,true,Rx,0,8,04,00,00,00,00,00,91,80,
57367706,18FF50FB,true,Rx,0,8,58,00,00,00,00,00,00,01,
57373124,0CF00400,true,Rx,0,8,01,82,82,FC,25,FF,F0,FF,
57379033,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57381042,0CF00400,true,Rx,0,8,01,82,82,E4,25,FF,F0,FF,
57382367,18FDA521,true,Rx,0,4,FF,FF,FF,FF,00,00,00,00,
57382925,18FF3321,true,Rx,0,8,8D,17,88,13,AC,26,00,00,
57383479,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57384037,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57384630,18FF3117,true,Rx,0,8,04,00,00,00,00,00,91,80,
57385279,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
57385935,18FFC017,true,Rx,0,8,00,FD,FF,FF,FF,FF,FF,FF,
57386518,18FF3821,true,Rx,0,8,FF,FF,FF,FF,F3,05,FF,FC,
57386816,18FF3921,true,Rx,0,8,4D,5E,9E,66,4E,20,20,20,
57387625,18FF3A21,true,Rx,0,8,16,7C,09,00,38,15,00,00,
57388210,18FF3B21,true,Rx,0,8,05,00,B1,B1,4B,00,00,FF,
57388565,18FF3C21,true,Rx,0,8,FF,FF,38,04,00,C0,01,00,
57389225,18FF3D21,true,Rx,0,8,05,00,3E,E0,FF,FF,FF,FF,
57389900,18FFAA21,true,Rx,0,8,E4,67,00,00,00,00,00,00,
57390471,18FFAB21,true,Rx,0,8,E4,00,00,00,00,00,00,01,
57391024,18FFAC21,true,Rx,0,8,E4,00,00,00,00,00,00,00,
57392092,0CF00400,true,Rx,0,8,01,82,82,D8,25,FF,F0,FF,
57393927,18FEE6EE,true,Rx,0,8,A8,1B,10,07,57,27,7D,7A,
57399955,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57401178,0CF00400,true,Rx,0,8,01,82,82,C4,25,FF,F0,FF,
57402502,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57403050,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
57403864,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57404665,18FF3117,true,Rx,0,8,04,00,00,00,00,00,91,80,
57411091,0CF00400,true,Rx,0,8,01,82,82,B8,25,FF,F0,FF,
57419344,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
57422058,0CF00400,true,Rx,0,8,01,82,82,A8,25,FF,F0,FF,
57422607,18FF3521,true,Rx,0,8,00,11,00,01,00,00,FF,00,
57423415,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
57423965,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
57424543,18FF3117,true,Rx,0,8,04,00,00,00,00,00,91,80,
